37.326167, -122.026066, 0.000000, 1375067420.041991, 13.644000,0 , 5.000000
37.326230, -122.026081, 0.000000, 1375067422.042862, 12.816000,0 , 5.000000
37.326295, -122.026115, 0.000000, 1375067424.038828, 14.076000,0 , 5.000000
37.326348, -122.026165, 0.000000, 1375067426.074116, 13.824000,0 , 5.000000
37.326395, -122.026229, 0.000000, 1375067428.053408, 14.580000,0 , 5.000000
37.326437, -122.026296, 0.000000, 1375067430.066751, 13.896000,0 , 5.000000
37.326450, -122.026378, 0.000000, 1375067432.067742, 13.212000,0 , 10.000000
37.326459, -122.026460, 0.000000, 1375067434.071754, 13.068000,0 , 10.000000
37.326489, -122.026530, 0.000000, 1375067436.040811, 11.520000,0 , 10.000000
37.326532, -122.026589, 0.000000, 1375067438.041820, 12.384000,0 , 5.000000
37.326572, -122.026647, 0.000000, 1375067440.040957, 11.916000,0 , 5.000000
37.326618, -122.026702, 0.000000, 1375067442.052318, 12.420000,0 , 10.000000
37.326670, -122.026746, 0.000000, 1375067444.054753, 12.492000,0 , 5.000000
37.326720, -122.026792, 0.000000, 1375067446.050746, 12.744000,0 , 5.000000
37.326773, -122.026838, 0.000000, 1375067448.067589, 13.140000,0 , 5.000000
37.326834, -122.026851, 0.000000, 1375067450.055733, 12.636000,0 , 10.000000
37.326894, -122.026855, 0.000000, 1375067452.067980, 12.312000,0 , 10.000000
37.326952, -122.026858, 0.000000, 1375067454.053747, 11.880000,0 , 10.000000
37.327009, -122.026855, 0.000000, 1375067456.062749, 11.448000,0 , 5.000000
37.327069, -122.026850, 0.000000, 1375067458.058763, 11.988000,0 , 5.000000
37.327127, -122.026846, 0.000000, 1375067460.066041, 11.268000,0 , 5.000000
37.327181, -122.026849, 0.000000, 1375067462.071861, 10.872000,0 , 10.000000
37.327241, -122.026853, 0.000000, 1375067464.072750, 11.448000,0 , 10.000000
37.327304, -122.026851, 0.000000, 1375067466.065332, 10.224000,0 , 10.000000
37.327366, -122.026849, 0.000000, 1375067468.065972, 11.160000,0 , 10.000000
37.327427, -122.026851, 0.000000, 1375067470.069761, 11.232000,0 , 10.000000
37.327490, -122.026852, 0.000000, 1375067472.070756, 11.772000,0 , 5.000000
37.327564, -122.026845, 0.000000, 1375067474.055233, 13.788000,0 , 10.000000
37.327634, -122.026844, 0.000000, 1375067476.079758, 12.996000,0 , 10.000000
37.327710, -122.026847, 0.000000, 1375067478.068119, 14.328000,0 , 10.000000
37.327782, -122.026852, 0.000000, 1375067480.068196, 11.916000,0 , 10.000000
37.327857, -122.026857, 0.000000, 1375067482.058748, 13.824000,0 , 5.000000
37.327935, -122.026864, 0.000000, 1375067484.066720, 14.040000,0 , 5.000000
37.328004, -122.026862, 0.000000, 1375067486.054765, 13.212000,0 , 5.000000
37.328075, -122.026855, 0.000000, 1375067488.037764, 14.472000,0 , 10.000000
37.328144, -122.026855, 0.000000, 1375067490.068805, 13.356000,0 , 10.000000
37.328208, -122.026856, 0.000000, 1375067492.062765, 12.636000,0 , 5.000000
37.328276, -122.026858, 0.000000, 1375067494.063329, 13.356000,0 , 5.000000
37.328343, -122.026863, 0.000000, 1375067496.065428, 13.536000,0 , 5.000000
37.328416, -122.026857, 0.000000, 1375067498.067752, 13.536000,0 , 5.000000
